id_servidor;home_broker;timestamp;latencia_resposta_ms;net_bytes_sent_gb;net_bytes_recv_gb;upload_mbps;download_mbps
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:38:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:12;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:12;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:12;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:12;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:12;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:12;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:12;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:12;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:28;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:45;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:45;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:45;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:45;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:45;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:45;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:45;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:39:45;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:00;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:00;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:00;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:00;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:00;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:00;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:00;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:00;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:17;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:32;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:40:49;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:05;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:22;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:39;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:41:56;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:13;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:13;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:13;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:13;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:13;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:13;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:13;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:13;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:30;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:30;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:30;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:30;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:30;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:30;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:30;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:42:47;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:03;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:03;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:03;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:03;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:03;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:03;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:03;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:03;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:20;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:20;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:20;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:20;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:20;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:20;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:20;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:36;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:36;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:36;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:36;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:36;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:36;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:36;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:36;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:43:53;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:09;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:24;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:24;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:24;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:24;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:24;;;;;
3;SRV-DTIC-PROD;20-05-2026 20:44:24;;;;;
